ID,COURSECODE,COURSEDESC 
9477,NCM 102N,HEALTH EDUCATION
9478,NCM 102N,HEALTH EDUCATION
9479,NCM 102N,HEALTH EDUCATION
9480,NCM 102N,HEALTH EDUCATION
9481,NCM 102N,HEALTH EDUCATION
9482,NCM 102N,HEALTH EDUCATION
9483,NCM 102N,HEALTH EDUCATION
9484,NCM 102N,HEALTH EDUCATION
9485,NCM 102N,HEALTH EDUCATION
9486,NCM 102N,HEALTH EDUCATION
9487,MC 1112,ANATOMY & PHYSIOLOGY
9488,MC 1112,ANATOMY & PHYSIOLOGY
9489,MC 1112,ANATOMY & PHYSIOLOGY
9490,MC 1112,ANATOMY & PHYSIOLOGY
9491,MC 1112,ANATOMY & PHYSIOLOGY
9492,MC 1112,ANATOMY & PHYSIOLOGY
9493,MC 1112,ANATOMY & PHYSIOLOGY
9494,MC 1112,ANATOMY & PHYSIOLOGY
9495,MC 1112,ANATOMY & PHYSIOLOGY
9496,MC 1112,ANATOMY & PHYSIOLOGY
9497,MC 1112,ANATOMY & PHYSIOLOGY
9498,MC 1112,ANATOMY & PHYSIOLOGY
9499,MC 1112,ANATOMY & PHYSIOLOGY
9500,MC 1112,ANATOMY & PHYSIOLOGY
9501,MC 1112,ANATOMY & PHYSIOLOGY
9502,MC 1112,ANATOMY & PHYSIOLOGY
9503,MC 1112,ANATOMY & PHYSIOLOGY
9504,MC 1112,ANATOMY & PHYSIOLOGY
9505,MC 1112,ANATOMY & PHYSIOLOGY
9506,MC 1112,ANATOMY & PHYSIOLOGY
9507,MC 1112,ANATOMY & PHYSIOLOGY
9508,MC 1112,ANATOMY & PHYSIOLOGY
9509,MC 1112,ANATOMY & PHYSIOLOGY
9510,MC 1112,ANATOMY & PHYSIOLOGY
9511,MC 1112,ANATOMY & PHYSIOLOGY
9512,MC 1112,ANATOMY & PHYSIOLOGY
9513,MC 1112,ANATOMY & PHYSIOLOGY
9514,MC 1112,ANATOMY & PHYSIOLOGY
9515,MC 1112,ANATOMY & PHYSIOLOGY
9516,MC 1112,ANATOMY & PHYSIOLOGY
9517,MC 1112,ANATOMY & PHYSIOLOGY
9518,MC 1112,ANATOMY & PHYSIOLOGY
9519,MC 1112,ANATOMY & PHYSIOLOGY
9520,MC 1112,ANATOMY & PHYSIOLOGY
9521,MC 1112,ANATOMY & PHYSIOLOGY
9522,MC 1112,ANATOMY & PHYSIOLOGY
9523,MC 1112,ANATOMY & PHYSIOLOGY
9524,MC 1112,ANATOMY & PHYSIOLOGY
9525,MC 1112,ANATOMY & PHYSIOLOGY
9526,MC 1112,ANATOMY & PHYSIOLOGY
9527,MC 1112,ANATOMY & PHYSIOLOGY
9528,MC 1112,ANATOMY & PHYSIOLOGY
9529,MC 1112,ANATOMY & PHYSIOLOGY
9530,MC 1112,ANATOMY & PHYSIOLOGY
9531,MC 1112,ANATOMY & PHYSIOLOGY
9532,MC 1112,ANATOMY & PHYSIOLOGY
9533,MC 1112,ANATOMY & PHYSIOLOGY
9534,MC 1112,ANATOMY & PHYSIOLOGY
9535,MC 1112,ANATOMY & PHYSIOLOGY
9536,MC 1112,ANATOMY & PHYSIOLOGY
9537,MC 1112,ANATOMY & PHYSIOLOGY
9538,MC 1112,ANATOMY & PHYSIOLOGY
9539,MC 1112,ANATOMY & PHYSIOLOGY
9540,MC 1112,ANATOMY & PHYSIOLOGY
9541,MC 1112,ANATOMY & PHYSIOLOGY
9542,MC 1112,ANATOMY & PHYSIOLOGY
9543,MC 1112,ANATOMY & PHYSIOLOGY
9544,MC 1112,ANATOMY & PHYSIOLOGY
9545,MC 1112,ANATOMY & PHYSIOLOGY
9546,MC 1112,ANATOMY & PHYSIOLOGY
9547,MC 1112,ANATOMY & PHYSIOLOGY
9548,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9549,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9550,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9551,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9552,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9553,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9554,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9555,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9556,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9557,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9558,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9559,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9560,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9561,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9562,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9563,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9564,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9565,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9566,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9567,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9568,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9569,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9570,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9571,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9572,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9573,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9574,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9575,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9576,FIT 2112,(PATH-FIT)PHYSICAL ACTIVITY TOWARDS HEALTH & FITNESS 2
9577,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9578,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9579,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9580,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9581,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9582,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9583,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9584,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9585,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9586,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9587,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9588,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9589,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9590,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9591,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9592,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9593,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9594,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9595,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9596,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9597,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9598,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9599,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9600,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9601,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9602,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9603,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9604,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9605,NCM 109,"CARE OF MOTHER,CHILD AT RISK OR WITH PROBLEMS"
9606,RLE 109,RELATED LEARNING EXPERIENCES
9607,RLE 109,RELATED LEARNING EXPERIENCES
9608,RLE 109,RELATED LEARNING EXPERIENCES
9609,RLE 109,RELATED LEARNING EXPERIENCES
9610,RLE 109,RELATED LEARNING EXPERIENCES
9611,RLE 109,RELATED LEARNING EXPERIENCES
9612,RLE 109,RELATED LEARNING EXPERIENCES
9613,RLE 109,RELATED LEARNING EXPERIENCES
9614,RLE 109,RELATED LEARNING EXPERIENCES
9615,RLE 109,RELATED LEARNING EXPERIENCES
9616,RLE 109,RELATED LEARNING EXPERIENCES
9617,RLE 109,RELATED LEARNING EXPERIENCES
9618,RLE 109,RELATED LEARNING EXPERIENCES
9619,RLE 109,RELATED LEARNING EXPERIENCES
9620,RLE 109,RELATED LEARNING EXPERIENCES
9621,RLE 109,RELATED LEARNING EXPERIENCES
9622,RLE 109,RELATED LEARNING EXPERIENCES
9623,RLE 109,RELATED LEARNING EXPERIENCES
9624,RLE 109,RELATED LEARNING EXPERIENCES
9625,RLE 109,RELATED LEARNING EXPERIENCES
9626,RLE 109,RELATED LEARNING EXPERIENCES
9627,RLE 109,RELATED LEARNING EXPERIENCES
9628,RLE 109,RELATED LEARNING EXPERIENCES
9629,RLE 109,RELATED LEARNING EXPERIENCES
9630,RLE 109,RELATED LEARNING EXPERIENCES
9631,RLE 109,RELATED LEARNING EXPERIENCES
9632,RLE 109,RELATED LEARNING EXPERIENCES
9633,NCM 110,NURSING INFORMATICS
9634,NCM 110,NURSING INFORMATICS
9635,NCM 110,NURSING INFORMATICS
9636,NCM 110,NURSING INFORMATICS
9637,NCM 110,NURSING INFORMATICS
9638,NCM 110,NURSING INFORMATICS
9639,NCM 110,NURSING INFORMATICS
9640,NCM 110,NURSING INFORMATICS
9641,NCM 110,NURSING INFORMATICS
9642,NCM 110,NURSING INFORMATICS
9643,NCM 110,NURSING INFORMATICS
9644,NCM 110,NURSING INFORMATICS
9645,NCM 110,NURSING INFORMATICS
9646,NCM 110,NURSING INFORMATICS
9647,NCM 110,NURSING INFORMATICS
9648,NCM 110,NURSING INFORMATICS
9649,NCM 110,NURSING INFORMATICS
9650,NCM 110,NURSING INFORMATICS
9651,NCM 110,NURSING INFORMATICS
9652,NCM 110,NURSING INFORMATICS
9653,NCM 110,NURSING INFORMATICS
9654,NCM 110,NURSING INFORMATICS
9655,NCM 110,NURSING INFORMATICS
9656,NCM 110,NURSING INFORMATICS
9657,NCM 110,NURSING INFORMATICS
9658,NCM 110,NURSING INFORMATICS
9659,NCM 110,NURSING INFORMATICS
9660,NCM 110,NURSING INFORMATICS
9661,NCM 110,NURSING INFORMATICS
9662,NCM 110,NURSING INFORMATICS
9663,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9664,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9665,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9666,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9667,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9668,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9669,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9670,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9671,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9672,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9673,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9674,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9675,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9676,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9677,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9678,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9679,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9680,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9681,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9682,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9683,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9684,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9685,GE S112,"SCIENCE,TECHNOLOGY AND SOCIETY"
9686,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9687,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9688,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9689,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9690,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9691,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9692,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9693,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9694,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9695,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9696,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9697,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9698,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9699,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9700,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9701,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9702,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9703,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9704,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9705,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9706,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9707,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9708,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9709,GE L112,"LIFE,WORKS & WRITINGS OF RIZAL"
9710,GE A112,ART APPRECIATION
9711,GE A112,ART APPRECIATION
9712,GE A112,ART APPRECIATION
9713,GE A112,ART APPRECIATION
9714,GE A112,ART APPRECIATION
9715,GE A112,ART APPRECIATION
9716,GE A112,ART APPRECIATION
